id,nombre,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,estadoOperativo,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,fechaInstalacion,CODIGO_INTERNO,CONTRATO_COD,modelo,tipo,accesibilidad,IndicadorExposicion
52928,equilibrio en area infantil,166,valdefuentes,16,hortaleza,operativo,446832.316,4481208.398,etrs89,40.47986244,-3.6272773,camino,valdehiguera,30,28055,"cm · camino montoro , ascendiente 1: 166 · valdef",20126763,2010-01-01,1617806,ae21,peanas,infantiles,no,bajo
52936,escalada en area infantil,104,aluche,10,latina,operativo,435901.837,4471696.414,etrs89,40.3934035,-3.7552669,calle,camarena,89,28047,"calle camarena 89 , ascendiente 1: 104 · aluc",11065056,2009-06-20,1014304,ae21,madera,infantiles,no,bajo
53050,carrusel en area infantil,44,guindalera,4,salamanca,operativo,443167.39,4476153.37,etrs89,40.43408162,-3.67006115,plaza,san cayetano,1 b,28028,"plaza san cayetano , ascendiente 1: 044 · g",31050667,2005-09-01,0402609,ae21,spinner bawl,infantiles,si,alto
53055,varios juegos en areas infantiles,65,valdeacederas,6,tetuan,operativo,440138.626,4480328.728,etrs89,40.47148248,-3.70616167,calle,sinesio delgado,34,28029,"pº · paseo la direccion 306 , ascendiente 1: 065",20047808,2019-09-06,0601409,ae21,laberinto,infantiles,no,medio
53077,varios juegos en areas infantiles,182,santa eugenia,18,villa de vallecas,operativo,447602.131,4470467.422,etrs89,40.38315017,-3.61731,calle,agustin garcia malla,12,28031,"agustin garcia malla, 000012",31047257,1998-01-01,1801913,ae21,excavadora,infantiles,no,bajo
53083,varios juegos en areas infantiles,174,los rosales,17,villaverde,operativo,441520.58,4467847.211,etrs89,40.35914117,-3.688713,avenida,felicidad,29,28041,"avda felicidad, 000024",20061626,2001-01-06,1701217,ae21,mesa,infantiles,no,bajo
5250740,tobogan autoportante en area infantil,91,casa de campo,9,moncloa - aravaca,operativo,435409.95,4472721.54,etrs89,40.40260023,-3.76116631,paseo,paseo puerta del angel,1,28011,,,1996-01-01,5250740_CODIGO_INTERNO_desconocido,6,basic 300 tobogan,infantiles,no,alto
5250744,varios juegos en areas infantiles,91,casa de campo,9,moncloa - aravaca,operativo,435529.43,4473653.97,etrs89,40.41100917,-3.75985286,paseo,paseo puerta del angel,1,28011,,,1996-01-01,5250744_CODIGO_INTERNO_desconocido,6,9.02410 cojines de sonido,infantiles,no,medio
53174,columpio en area infantil,85,la paz,8,fuencarral - el pardo,operativo,440467.91,4481035.53,etrs89,40.47787329,-3.70234385,calle,finisterre al lado del,19,28029,"c · calle finisterre al lado del nº 19, ascendiente 1: 085 · la pa",11046802,2007-04-19,0809329,ae21,,infantiles,no,alto
53177,columpio en area infantil,116,buenavista,11,carabanchel,operativo,435588.41,4468553.004,etrs89,40.36506217,-3.75864199,calle,ciudad vieja de caceres,2,28054,"ciudad vieja de caceres, 000002",31002593,2004-01-01,1115901,ae21,dos asientos planos,infantiles,no,bajo
5492613,escalada en area infantil,22,acacias,2,arganzuela,operativo,439531.915,4472308.488,etrs89,40.39918881,-3.71255515,5492613_TIPO_VIA_desconocido,5492613_NOM_VIA_desconocido,5492613_NUM_VIA_desconocido,28005,,,1996-01-01,eai_900033,6,esqueleto sur escalada 6.51002,infantiles,no,alto
5492633,tobogan autoportante en area infantil,22,acacias,2,arganzuela,operativo,439737.946,4472149.327,etrs89,40.39776995,-3.71011239,5492633_TIPO_VIA_desconocido,5492633_NOM_VIA_desconocido,5492633_NUM_VIA_desconocido,28005,,,1996-01-01,eai_900034,6,tobogan (ji07/tob1/01),infantiles,si,bajo
5492661,tobogan autoportante en area infantil,22,acacias,2,arganzuela,operativo,439719.106,4472178.575,etrs89,40.39803206,-3.71033715,5492661_TIPO_VIA_desconocido,5492661_NOM_VIA_desconocido,5492661_NUM_VIA_desconocido,28005,,,1996-01-01,eai_900040,6,tobogan (ji07/tob5/02),infantiles,no,bajo
5492718,varios juegos en areas infantiles,102,puerta del angel,10,latina,operativo,438608.597,4473761.3,etrs89,40.41220884,-3.72357484,5492718_TIPO_VIA_desconocido,5492718_NOM_VIA_desconocido,5492718_NUM_VIA_desconocido,28005,,,1996-01-01,eai_900063,6,jabali 8.99010 (ji08/jab/07),infantiles,no,bajo
53221,tobogan autoportante en area infantil,175,angeles,17,villaverde,operativo,440652.602,4467347.501,etrs89,40.35457817,-3.69888799,calle,la del manojo de rosas,96,28041,"la del manojo de rosas, 000096",11128593,2014-01-01,1711705,ae21,acero,infantiles,no,alto
53224,balancin en area infantil,165,apostol santiago,16,hortaleza,operativo,444006.475,4480737.161,etrs89,40.47543158,-3.66057317,calle,bacares,3,28033,"c · calle bembibre 30 , ascendiente 1: 165 · apos",11121639,2008-01-01,1605712,ae21,ovni,infantiles,no,medio
53045,carrusel en area infantil,171,villaverde alto - casco historico de villaverde,17,villaverde,operativo,439079.299,4467041.617,etrs89,40.35170917,-3.71738499,paseo,plata y castañar,34,28021,"paseo plata y castañar, 000034",20049347,2003-01-01,1704803,ae21,juego giratorio,infantiles,no,medio
53046,carrusel en area infantil,181,casco historico de vallecas,18,villa de vallecas,operativo,447010.1,4469343.444,etrs89,40.37298717,-3.62419099,calle,babilafuente,1,28031,"babilafuente, 000001",20170576,2003-01-01,1801403,ae21,arbol,infantiles,no,alto
53088,casita en area infantil,43,fuente del berro,4,salamanca,operativo,443575.52,4475331.5,etrs89,40.42670557,-3.66517662,calle,rufino blanco,24,28028,"calle rufino blanco 24 - 26 , ascendiente 1:",31034503,2005-09-13,0401802,ae21,0110 · caseta,infantiles,no,bajo
5250683,redes en areas infantiles,91,casa de campo,9,moncloa - aravaca,operativo,435393.93,4472727.01,etrs89,40.40264826,-3.76135564,paseo,paseo puerta del angel,1,28011,,,1996-01-01,5250683_CODIGO_INTERNO_desconocido,6,cor23601 red estrella grande,infantiles,no,bajo
5250738,tirolina en area infantil,91,casa de campo,9,moncloa - aravaca,operativo,437489.29,4474381.59,etrs89,40.41771335,-3.73682721,paseo,paseo puerta del angel,1,28011,,,1996-01-01,5250738_CODIGO_INTERNO_desconocido,6,funicular mantis,infantiles,no,bajo
53165,columpio en area infantil,22,acacias,2,arganzuela,operativo,439931.768,4472262.885,etrs89,40.39880693,-3.70783933,calle,naves,9,28005,"calle naves 9 posterior, ascendiente 1: 022 · acacias",20007452,2015-06-08,0201509,ae21,col-3,infantiles,no,bajo
53194,columpio en area infantil,175,angeles,17,villaverde,operativo,440537.833,4468125.89,etrs89,40.36158217,-3.70031199,calle,la cancion del olvido,16,28041,"la cancion del olvido, 000016",11129051,1998-01-01,1711303,ae21,dos asientos cuna,infantiles,no,alto
5492559,varios juegos en areas infantiles,91,casa de campo,9,moncloa - aravaca,operativo,438600.886,4474823.614,etrs89,40.42177805,-3.72376826,5492559_TIPO_VIA_desconocido,5492559_NOM_VIA_desconocido,5492559_NUM_VIA_desconocido,28005,,,1996-01-01,eai_900082,6,jabali 8.99010 (ji02/jab/02),infantiles,no,medio
5492619,varios juegos en areas infantiles,102,puerta del angel,10,latina,operativo,438580.769,4474065.809,etrs89,40.41494993,-3.7239322,5492619_TIPO_VIA_desconocido,5492619_NOM_VIA_desconocido,5492619_NUM_VIA_desconocido,28005,,,1996-01-01,eai_900071,6,hamaca (ji06/ham/03),infantiles,no,medio
5492725,varios juegos en areas infantiles,102,puerta del angel,10,latina,operativo,438603.41,4473780.495,etrs89,40.41238137,-3.72363782,5492725_TIPO_VIA_desconocido,5492725_NOM_VIA_desconocido,5492725_NUM_VIA_desconocido,28005,,,1996-01-01,eai_900059,6,juegos de trazos 11.01100 (ji08/tra/01),infantiles,no,alto
5492765,escalada en area infantil,22,acacias,2,arganzuela,operativo,440041.638,4472056.135,etrs89,40.39695235,-3.70652525,5492765_TIPO_VIA_desconocido,5492765_NOM_VIA_desconocido,5492765_NUM_VIA_desconocido,28005,,,1996-01-01,eai_900022,6,torre escalada (ji09/tor/01),infantiles,no,medio
5658322,balancin en area infantil,94,valdezarza,9,moncloa - aravaca,operativo,439310.89,4479296.72,etrs89,40.46212571,-3.71582672,5658322_TIPO_VIA_desconocido,5658322_NOM_VIA_desconocido,5658322_NUM_VIA_desconocido,5658322_COD_POSTAL_desconocido,,,2009-12-29,5658322_CODIGO_INTERNO_desconocido,6,150020,infantiles,si,alto
5658342,tobogan autoportante en area infantil,94,valdezarza,9,moncloa - aravaca,operativo,439553.49,4479196.93,etrs89,40.46124444,-3.71295597,5658342_TIPO_VIA_desconocido,5658342_NOM_VIA_desconocido,5658342_NUM_VIA_desconocido,5658342_COD_POSTAL_desconocido,,,2029-12-09,5658342_CODIGO_INTERNO_desconocido,6,jmc-460,infantiles,si,medio
5658549,balancin en area infantil,11,palacio,1,centro,operativo,439582.51,4474337.11,etrs89,40.41746726,-3.71215159,5658549_TIPO_VIA_desconocido,5658549_NOM_VIA_desconocido,5658549_NUM_VIA_desconocido,5658549_COD_POSTAL_desconocido,,,2017-01-20,5658549_CODIGO_INTERNO_desconocido,6,ge- 920.3,infantiles,si,alto
5658853,columpio en area infantil,91,casa de campo,9,moncloa - aravaca,operativo,438747.49,4475557.97,etrs89,40.42840424,-3.72211098,5658853_TIPO_VIA_desconocido,5658853_NOM_VIA_desconocido,5658853_NUM_VIA_desconocido,5658853_COD_POSTAL_desconocido,,,2015-01-13,5658853_CODIGO_INTERNO_desconocido,6,ge-3020,infantiles,si,alto
5658859,escalada en area infantil,91,casa de campo,9,moncloa - aravaca,operativo,439046.16,4475147.41,etrs89,40.42472768,-3.71855083,5658859_TIPO_VIA_desconocido,5658859_NOM_VIA_desconocido,5658859_NUM_VIA_desconocido,5658859_COD_POSTAL_desconocido,,,2015-01-13,5658859_CODIGO_INTERNO_desconocido,6,jmc-08,infantiles,si,alto
5658911,varios juegos en areas infantiles,91,casa de campo,9,moncloa - aravaca,operativo,439294.19,4475020.08,etrs89,40.42359877,-3.71561501,5658911_TIPO_VIA_desconocido,5658911_NOM_VIA_desconocido,5658911_NUM_VIA_desconocido,5658911_COD_POSTAL_desconocido,,,2015-01-13,5658911_CODIGO_INTERNO_desconocido,6,,infantiles,no,alto
5659209,columpio en area infantil,35,los jeronimos,3,retiro,operativo,442269.17,4474574.69,etrs89,40.41979822,-3.68050718,5659209_TIPO_VIA_desconocido,5659209_NOM_VIA_desconocido,5659209_NUM_VIA_desconocido,5659209_COD_POSTAL_desconocido,,,2005-11-14,5659209_CODIGO_INTERNO_desconocido,6,m947,infantiles,si,medio
5659227,escalada en area infantil,35,los jeronimos,3,retiro,operativo,442357.77,4474502.56,etrs89,40.41915457,-3.67945634,5659227_TIPO_VIA_desconocido,5659227_NOM_VIA_desconocido,5659227_NUM_VIA_desconocido,5659227_COD_POSTAL_desconocido,,,2014-05-11,5659227_CODIGO_INTERNO_desconocido,6,2950,infantiles,si,alto
5659370,redes en areas infantiles,35,los jeronimos,3,retiro,operativo,442403.07,4474020.45,etrs89,40.41481461,-3.67887874,5659370_TIPO_VIA_desconocido,5659370_NOM_VIA_desconocido,5659370_NUM_VIA_desconocido,5659370_COD_POSTAL_desconocido,,,2014-11-05,5659370_CODIGO_INTERNO_desconocido,6,m625,infantiles,si,bajo
5659379,muelle en area infantil,35,los jeronimos,3,retiro,operativo,442411.14,4473379.53,etrs89,40.40904143,-3.67872562,5659379_TIPO_VIA_desconocido,5659379_NOM_VIA_desconocido,5659379_NUM_VIA_desconocido,5659379_COD_POSTAL_desconocido,,,2014-11-05,5659379_CODIGO_INTERNO_desconocido,6,m123,infantiles,si,bajo
5659496,varios juegos en areas infantiles,35,los jeronimos,3,retiro,operativo,442097.23,4474644.73,etrs89,40.42041722,-3.68254018,5659496_TIPO_VIA_desconocido,5659496_NOM_VIA_desconocido,5659496_NUM_VIA_desconocido,5659496_COD_POSTAL_desconocido,,,2016-02-18,5659496_CODIGO_INTERNO_desconocido,6,ele400050,infantiles,si,medio
57909,multijuego en area infantil,166,valdefuentes,16,hortaleza,operativo,446784.516,4481208.593,etrs89,40.47986113,-3.62784123,camino,valdehiguera,32 a,28055,"cm · camino montoro , ascendiente 1: 166 · valdef",20126766,2010-01-01,1617910,ae21,de integracion,infantiles,si,bajo
57910,escalada en area infantil,174,los rosales,17,villaverde,operativo,441739.533,4467468.759,etrs89,40.35574717,-3.6861,57910_TIPO_VIA_desconocido,carretera villaverde a vallecas,57910_NUM_VIA_desconocido,28041,"carretera villaverde a vallecas, 38",20079626,1996-01-01,1701811,ae21,arco circular,infantiles,no,alto
57946,balancin en area infantil,22,acacias,2,arganzuela,operativo,439588.93,4472751.996,etrs89,40.40318828,-3.71192542,paseo,juan antonio vallejo-najera botas,41,28005,"paseo del doctor vallejo najera  nº 41, ascendien",20002182,2004-09-13,0201802,ae21,6060-058,infantiles,no,bajo
5600896,carrusel en area infantil,111,comillas,11,carabanchel,operativo,439492.355,4472140.336,etrs89,40.39767114,-3.71300531,5600896_TIPO_VIA_desconocido,5600896_NOM_VIA_desconocido,5600896_NUM_VIA_desconocido,28005,,,1996-01-01,eai_900089,6,carrusel 6.29000 (ji16/car/01),infantiles,si,bajo
5601887,columpio en area infantil,24,legazpi,2,arganzuela,operativo,441578.506,4470573.779,etrs89,40.38370771,-3.6882807,5601887_TIPO_VIA_desconocido,5601887_NOM_VIA_desconocido,5601887_NUM_VIA_desconocido,28005,,,1996-01-01,eai_900004,6,columpio 6.12000 (ji13/col/01),infantiles,no,alto
58271,balancin en area infantil,55,nueva españa,5,chamartin,operativo,442896.58,4479384.74,etrs89,40.46317279,-3.67354437,calle,maestro chapi,10,28016,,11026608,2013-07-23,0505705,ae21,elefante,infantiles,no,medio
58302,balancin en area infantil,65,valdeacederas,6,tetuan,operativo,440145.333,4480326.789,etrs89,40.4714655,-3.70608237,calle,sinesio delgado,34,28029,"pº · paseo la direccion 306 , ascendiente 1: 065",20047808,2006-09-19,0601404,ae21,coche,infantiles,no,alto
58308,balancin en area infantil,61,bellas vistas,6,tetuan,operativo,439897.589,4478684.917,etrs89,40.45665699,-3.7088492,calle,francos rodriguez,68,28039,"c · calle francos rodriguez  68 , ascendiente 1:",11038246,2007-07-24,0602017,ae21,coche,infantiles,no,medio
58312,balancin en area infantil,62,cuatro caminos,6,tetuan,operativo,440939.105,4478528.402,etrs89,40.45532171,-3.69655184,plaza,san amaro,5,28020,"pza · plaza san amaro 5 , ascendiente 1: 062 · cu",11030131,2006-12-18,0602207,ae21,leon,infantiles,no,bajo
58318,balancin en area infantil,62,cuatro caminos,6,tetuan,operativo,441192.304,4478401.396,etrs89,40.45419554,-3.69355411,avenida,brasil,1,28020,"av · avenida brasil , ascendiente 1: 062 · cuatro",31017523,2007-04-06,0602512,ae21,ovni,infantiles,no,bajo
58323,balancin en area infantil,63,castillejos,6,tetuan,operativo,441190.777,4478821.45,etrs89,40.45797945,-3.69361103,avenida,brasil,23,28020,"av · avenida brasil 23 , ascendiente 1: 063 · cas",11030622,2007-02-12,0602706,ae21,caballo,infantiles,no,medio
58360,balancin en area infantil,61,bellas vistas,6,tetuan,operativo,439629.33,4478411.98,etrs89,40.45417882,-3.71198686,calle,numancia,6,28039,,20108308,2001-01-04,0606403,ae21,,infantiles,no,medio
57964,balancin en area infantil,26,palos de la frontera,2,arganzuela,operativo,441087.969,4472641.649,etrs89,40.40230163,-3.69425075,plaza,luca de tena,13,28045,"plaza luca de tena 13 , ascendiente 1: 026",20149805,2006-12-26,0202802,ae21,gallina,infantiles,no,medio
57975,balancin en area infantil,22,acacias,2,arganzuela,operativo,439779.601,4472569.266,etrs89,40.40155597,-3.7096613,calle,melilla,7,28005,"calle melilla 7 , ascendiente 1: 022 · acacia",11008396,2005-05-11,0203405,ae21,foca,infantiles,no,alto
58018,balancin en area infantil,24,legazpi,2,arganzuela,operativo,441273.73,4471014.44,etrs89,40.387656,-3.69191173,calle,teniente coronel noreña,30,28045,"calle teniente coronel noreña 30 , ascendient",20149326,2006-11-15,0206105,ae21,avion,infantiles,no,medio
58028,balancin en area infantil,25,delicias,2,arganzuela,operativo,441254.54,4472204.48,etrs89,40.39837516,-3.69224759,calle,tomas breton,47,28045,"calle tomas breton 47 post. , ascendiente 1:",20100962,2007-11-04,0206705,ae21,pato,infantiles,no,alto
58040,balancin en area infantil,24,legazpi,2,arganzuela,operativo,441385.15,4470870.71,etrs89,40.38636905,-3.69058585,calle,embajadores,264,28045,"calle embajadores , ascendiente 1: 024 · lega",31011603,2009-10-15,0207703,ae21,moto,infantiles,no,alto
58406,balancin en area infantil,86,valverde,8,fuencarral - el pardo,operativo,441694.102,4483680.469,etrs89,40.50178692,-3.6881219,calle,alonso quijano,45,28034,"parque fuencarral , ascendiente 1: 086 · val",20051689,2005-10-03,0801406,ae21,foca,infantiles,no,bajo
58417,balancin en area infantil,86,valverde,8,fuencarral - el pardo,operativo,440929.117,4482483.319,etrs89,40.49094846,-3.69703795,calle,manresa,90,28034,"calle manresa 90 , ascendiente 1: 086 · valve",11048275,2005-11-24,0802403,ae21,,infantiles,no,bajo
58470,balancin en area infantil,85,la paz,8,fuencarral - el pardo,operativo,441227.4,4481256.15,etrs89,40.47991482,-3.69340467,avenida,monforte de lemos,8,28029,"parque norte , ascendiente 1: 085 · la paz ,",20095286,2017-03-15,0806702,ae21,,infantiles,no,medio
58218,balancin en area infantil,53,ciudad jardin,5,chamartin,operativo,442607.44,4477370.19,etrs89,40.44500487,-3.67677249,calle,suero de quiñones,18,28002,"calle suero de quiñones 18 , ascendiente 1: 0",20103044,2018-03-01,0502914,ae21,caballo,infantiles,no,alto
58499,balancin en area infantil,85,la paz,8,fuencarral - el pardo,operativo,440811.462,4481194.208,etrs89,40.47932728,-3.69830582,avenida,monforte de lemos,19,28029,"calle monforte de lemos , ascendiente 1: 085",20095242,2007-04-11,0808908,ae21,gallina,infantiles,no,bajo
58502,balancin en area infantil,85,la paz,8,fuencarral - el pardo,operativo,440899.829,4481059.921,etrs89,40.47812386,-3.69725082,calle,villa de marin,51,28029,"calle villa del marin 51 , ascendiente 1: 085",20098088,2007-02-14,0809011,ae21,moto,infantiles,no,medio
58510,balancin en area infantil,83,peñagrande,8,fuencarral - el pardo,operativo,437595.44,4481270.23,etrs89,40.47977665,-3.736253,calle,leopoldo alas clarin,3,28035,"calle leopoldo alas clarin 3 , ascendiente 1:",20166028,2017-02-15,0809606,ae21,gato,infantiles,si,alto
58255,balancin en area infantil,52,prosperidad,5,chamartin,operativo,443635.89,4478149.5,etrs89,40.45209564,-3.66471497,calle,padre claret,38,28002,"parque felix rodriguez de la fuente , ascend",31041818,2004-02-05,0504605,ae21,0595 · peanas,infantiles,no,medio
58535,balancin en area infantil,85,la paz,8,fuencarral - el pardo,operativo,440680.19,4481933.65,etrs89,40.48597908,-3.69992364,calle,sangenjo,31,28034,"calle sangenjo 31 post , ascendiente 1: 085 ·",11045864,2007-02-15,0811906,ae21,moto,infantiles,no,alto
58794,balancin en area infantil,107,aguilas,10,latina,operativo,433852.33,4470375.65,etrs89,40.38134533,-3.77927696,avenida,las aguilas,72,28044,"calle general fanjul frente al nº 72-74, ascendiente 1: 107 · a",11067494,2005-02-10,1001012,ae21,ovni,infantiles,no,bajo
58829,balancin en area infantil,107,aguilas,10,latina,operativo,435316.342,4469874.478,etrs89,40.3769455,-3.76198022,calle,virgen del camino,9,28044,"pq · parque cruces area 2 (virgen del camino), ascendiente 1: 107 · aguilas",11068527,2006-01-27,1003407,ae21,conejo,infantiles,no,alto
58831,balancin en area infantil,107,aguilas,10,latina,operativo,435296.13,4469786.79,etrs89,40.376154,-3.7622094,calle,virgen del camino,7,28044,"pq · parque cruces virgen del camino (zona 3), ascendiente 1: 107 · aguilas",11068526,2015-12-04,1003704,ae21,gato,infantiles,no,alto
18646,escalada en area infantil,36,niño jesus,3,retiro,operativo,442640.217,4473692.385,etrs89,40.41187561,-3.67605417,calle,anunciacion,4,28009,"calle anunciacion 4 , ascendiente 1: 036 · ba",11013529,2006-02-10,0302008,ae21,,infantiles,no,medio
18733,redes en areas infantiles,159,costillares,15,ciudad lineal,operativo,443302.829,4481408.209,etrs89,40.48142894,-3.66893377,calle,caleruega,112,28033,"c · calle caleruega , ascendiente 1: 159 · costil",20133405,2001-01-01,1509003,ae21,,infantiles,no,bajo
18753,escalada en area infantil,214,timon,21,barajas,operativo,450297.607,4480201.722,etrs89,40.47100836,-3.58631668,calle,aeronave,20,28042,"c · calle aeronave , ascendiente 1: 214 · timon ,",20044148,2001-01-01,2102302,ae21,,infantiles,no,alto
18676,laberinto en area infantil,152,pueblo nuevo,15,ciudad lineal,operativo,446691.684,4474751.996,etrs89,40.42169057,-3.62839437,calle,villasilos,17,28017,"c · calle pepe isbert , ascendiente 1: 152 · pueb",20124004,2000-01-01,1500705,ae21,jmc-33,infantiles,no,bajo
18715,redes en areas infantiles,127,pradolongo,12,usera,operativo,439926.415,4469777.193,etrs89,40.37641417,-3.70766799,calle,cristo de la victoria,225,28026,"cristo de la victoria, 000225",11085930,2003-01-01,1205206,ae21,piramide,infantiles,no,medio
18805,redes en areas infantiles,86,valverde,8,fuencarral - el pardo,operativo,441135.41,4483238.91,etrs89,40.49776975,-3.69467405,calle,san cugat del valles,6,28034,"calle san cugat del valles , ascendiente 1: 0",20046463,2020-04-06,0802007,ae21,,infantiles,no,alto
18811,escalada en area infantil,107,aguilas,10,latina,operativo,434894.17,4470835.51,etrs89,40.38556999,-3.76705122,calle,navia,15,28044,"c · calle navia 15 zona 1, ascendiente 1: 107 · aguilas",20137000,2004-01-24,1001804,ae21,,infantiles,no,alto
