ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TOTAL_ELEM,tipo
5653984,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438665.869,4478560.511,etrs89,40.4554463,-3.72336302,5653984_TIPO_VIA_desconocido,5653984_NOM_VIA_desconocido,5653984_NUM_VIA_desconocido,5653984_COD_POSTAL_desconocido,,,2009-12-29,5653984_CODIGO_INTERNO_desconocido,6,1,deportivas
5654006,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438624.853,4478663.043,etrs89,40.45636692,-3.72385663,5654006_TIPO_VIA_desconocido,5654006_NOM_VIA_desconocido,5654006_NUM_VIA_desconocido,5654006_COD_POSTAL_desconocido,,,2009-12-29,5654006_CODIGO_INTERNO_desconocido,6,3,deportivas
5654014,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438637.214,4478757.722,etrs89,40.45722074,-3.72372001,5654014_TIPO_VIA_desconocido,5654014_NOM_VIA_desconocido,5654014_NUM_VIA_desconocido,5654014_COD_POSTAL_desconocido,,,1998-01-01,5654014_CODIGO_INTERNO_desconocido,6,1,deportivas
5654018,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438687.323,4478862.406,etrs89,40.45816747,-3.72313918,5654018_TIPO_VIA_desconocido,5654018_NOM_VIA_desconocido,5654018_NUM_VIA_desconocido,5654018_COD_POSTAL_desconocido,,,2009-12-29,5654018_CODIGO_INTERNO_desconocido,6,1,deportivas
5654037,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438526.878,4478941.323,etrs89,40.45886653,-3.72503901,5654037_TIPO_VIA_desconocido,5654037_NOM_VIA_desconocido,5654037_NUM_VIA_desconocido,5654037_COD_POSTAL_desconocido,,,2009-12-29,5654037_CODIGO_INTERNO_desconocido,6,1,deportivas
5654051,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438475.265,4478974.779,etrs89,40.45916409,-3.72565095,5654051_TIPO_VIA_desconocido,5654051_NOM_VIA_desconocido,5654051_NUM_VIA_desconocido,5654051_COD_POSTAL_desconocido,,,1998-01-01,5654051_CODIGO_INTERNO_desconocido,6,1,deportivas
5654055,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438510.608,4479055.377,etrs89,40.45989276,-3.72524194,5654055_TIPO_VIA_desconocido,5654055_NOM_VIA_desconocido,5654055_NUM_VIA_desconocido,5654055_COD_POSTAL_desconocido,,,2009-12-29,5654055_CODIGO_INTERNO_desconocido,6,1,deportivas
7127774,circuito deportivo elemental,65,valdeacederas,6.0,tetuan,operativo,439802.73,4479792.32,etrs89,40.46662604,-3.71007292,calle,villaamil,90,28039.0,,31050938.0,2020-11-06,d0655,ae21,5,deportivas
7144128,circuito deportivo elemental,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,447694.56,4473645.06,etrs89,40.41178224,-3.61648218,avenida,daroca,299,28032.0,,31041868.0,2017-09-20,d1965,ae21,14,deportivas
7144369,circuito deportivo elemental,192,valdebernardo,19.0,vicalvaro,operativo,446807.16,4471806.38,etrs89,40.39516201,-3.626787,calle,pendulo,3a,28032.0,,20123311.0,2020-09-17,d1964,ae21,9,deportivas
7162545,circuito deportivo elemental,15,universidad,1.0,centro,operativo,440200.78,4474716.44,etrs89,40.4209291,-3.70490012,plaza,santa maria soledad torres acosta,1 b,28004.0,,31037270.0,1998-01-01,d0102,ae21,5,deportivas
7248141,circuito deportivo elemental,175,angeles,17.0,villaverde,operativo,441038.68,4466854.979,etrs89,40.35016863,-3.69429626,calle,alcocer,1,28021.0,alcocer 1,11128272.0,1998-01-01,d1760,ae21,7,deportivas
7356676,circuito deportivo elemental,116,buenavista,11.0,carabanchel,operativo,436062.18,4469289.25,etrs89,40.37173107,-3.75313619,calle,guitarra,9,28044.0,,11077474.0,2020-12-01,d1157,ae21,3,deportivas
7761231,circuito deportivo elemental,171,villaverde alto - casco historico de villaverde,17.0,villaverde,operativo,440222.26,4465963.27,etrs89,40.34207749,-3.70382579,calle,lenguas,6g,28021.0,,31019468.0,2021-02-22,d1761,ae21,7,deportivas
7802438,circuito deportivo elemental,125,moscardo,12.0,usera,operativo,440081.98,4471581.67,etrs89,40.39268103,-3.70600527,paseo,santa maria de la cabeza,93,28026.0,,31027444.0,2021-02-22,d1256,ae21,7,deportivas
7802522,circuito deportivo elemental,116,buenavista,11.0,carabanchel,operativo,437232.45,4469088.11,etrs89,40.37000805,-3.73933265,avenida,euro,16,28054.0,,31031211.0,2024-01-01,d1158,ae21,7,deportivas
7837848,circuito deportivo elemental,136,numancia,13.0,puente de vallecas,operativo,444908.62,4472281.35,etrs89,40.3993174,-3.64919782,autovia,a-3,500sa,28038.0,,31031227.0,2021-03-22,d1357,ae21,7,deportivas
7839105,circuito deportivo elemental,86,valverde,8.0,fuencarral - el pardo,operativo,442972.17,4484591.09,etrs89,40.51007898,-3.67312124,calle,fromista,15 a,28050.0,,31012691.0,2021-03-24,d0861,ae21,7,deportivas
7840483,circuito deportivo elemental,183,ensanche de vallecas,18.0,villa de vallecas,operativo,446458.15,4469611.19,etrs89,40.37536393,-3.63071477,calle,tineo,13,28031.0,,31016534.0,2021-03-25,d1862,ae21,7,deportivas
7853205,circuito deportivo elemental,95,valdemarin,9.0,moncloa - aravaca,operativo,433250.01,4479877.53,etrs89,40.46689298,-3.78736965,avenida,valdemarin,109,28023.0,,20166358.0,1998-01-01,d0953,ae21,7,deportivas
7861611,circuito deportivo elemental,127,pradolongo,12.0,usera,operativo,440520.94,4470048.47,etrs89,40.37890062,-3.70069029,calle,tomelloso,63,28026.0,,11082377.0,2021-04-16,d1258,ae21,11,deportivas
7872643,circuito deportivo elemental,33,estrella,3.0,retiro,operativo,443925.04,4474193.6,etrs89,40.41647838,-3.66095612,parque,roma,7872643_NUM_VIA_desconocido,7872643_COD_POSTAL_desconocido,parque roma,,2030-04-21,d0351,ae21,14,deportivas
7887312,circuito deportivo elemental,54,hispanoamerica,5.0,chamartin,operativo,442936.43,4478574.2,etrs89,40.45587381,-3.67300149,calle,uruguay,23,28016.0,,11025164.0,1998-01-01,d0505,ae21,14,deportivas
7896349,circuito deportivo elemental,107,aguilas,10.0,latina,operativo,434512.322,4469820.554,etrs89,40.37639694,-3.77144531,calle,soledad cazorla,20,28044.0,,20020646.0,2021-05-20,d1066,ae21,7,deportivas
7902175,circuito deportivo elemental,116,buenavista,11.0,carabanchel,operativo,435784.086,4468490.01,etrs89,40.36450978,-3.75633116,calle,morales,13,28054.0,salvador allende,31001529.0,2021-05-26,d1160,ae21,9,deportivas
7908163,circuito deportivo elemental,75,rios rosas,7.0,chamberi,operativo,440903.14,4477517.69,etrs89,40.44621422,-3.69688191,calle,raimundo fernandez villaverde,50,28003.0,,11042234.0,1998-01-01,d0703,ae21,8,deportivas
7927322,circuito deportivo elemental,175,angeles,17.0,villaverde,operativo,440578.013,4467984.537,etrs89,40.36031165,-3.69982564,calle,la cancion del olvido,48,28041.0,parque de ingenieros,11129067.0,2021-06-03,d1762,ae21,15,deportivas
7928019,circuito deportivo elemental,133,palomeras bajas,13.0,puente de vallecas,operativo,444422.63,4471304.541,etrs89,40.39048543,-3.65483913,calle,escritor,3,28038.0,parque azorin,20003182.0,2021-05-13,d1361,ae21,15,deportivas
7928053,circuito deportivo elemental,182,santa eugenia,18.0,villa de vallecas,operativo,448275.281,4470285.356,etrs89,40.38155205,-3.60936513,calle,zazuar,8,28031.0,santa egugenia,11131614.0,2021-05-17,d1863,ae21,17,deportivas
7928425,circuito deportivo elemental,193,valderrivas,19.0,vicalvaro,operativo,448792.898,4472000.735,etrs89,40.39703735,-3.60340535,calle,caliza,22,28032.0,av. gran via del este,20180508.0,2021-05-06,d1967,ae21,16,deportivas
7943813,circuito deportivo elemental,173,butarque,17.0,villaverde,operativo,442286.467,4466829.38,etrs89,40.35002528,-3.67960168,calle,oro,16,28021.0,c. calcio,31050200.0,2021-08-26,d1764,ae21,22,deportivas
8776080,circuito deportivo elemental,86,valverde,8.0,fuencarral - el pardo,operativo,443612.825,4484668.258,etrs89,40.51081793,-3.66556671,calle,portomarin,21,28050.0,de santiso,31050947.0,2021-10-27,d0869,ae21,7,deportivas
8785833,circuito deportivo elemental,151,ventas,15.0,ciudad lineal,operativo,444146.812,4474946.442,etrs89,40.42327531,-3.65840837,calle,ricardo ortiz,84,28017.0,parque de ricardo ortiz,11103458.0,1998-01-01,d1554,ae21,9,deportivas
8799532,circuito deportivo elemental,85,la paz,8.0,fuencarral - el pardo,operativo,440771.795,4481755.996,etrs89,40.48438525,-3.69882625,calle,santiago de compostela,40,28034.0,narcis monturiol,11045914.0,1998-01-01,d0871,ae21,8,deportivas
8799543,circuito deportivo elemental,183,ensanche de vallecas,18.0,villa de vallecas,operativo,446768.99,4468922.094,etrs89,40.369176,-3.62699579,avenida,mayorazgo,30,28051.0,c/granja de san idelfonso,31065785.0,1998-01-01,d1867,ae21,8,deportivas
8799549,circuito deportivo elemental,97,aravaca,9.0,moncloa - aravaca,operativo,433907.73,4479309.895,etrs89,40.46183218,-3.77955288,paseo,ermita,30,28023.0,araiz,11057313.0,2022-04-05,d0959,ae21,15,deportivas
5654059,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438626.189,4479108.049,etrs89,40.4603758,-3.7238839,5654059_TIPO_VIA_desconocido,5654059_NOM_VIA_desconocido,5654059_NUM_VIA_desconocido,5654059_COD_POSTAL_desconocido,,,2029-12-09,5654059_CODIGO_INTERNO_desconocido,6,1,deportivas
5107830,circuito deportivo elemental,145,fontarron,14.0,moratalaz,operativo,444361.49,4473025.98,etrs89,40.40598909,-3.6557099,avenida,moratalaz,54,28030.0,"avda moratalaz, 000054",20152921.0,2019-05-21,d1454,ae21,11,deportivas
52130,circuito deportivo elemental,134,palomeras sureste,13.0,puente de vallecas,operativo,446218.38,4471206.8,etrs89,40.38972279,-3.63367374,calle,rafael fernandez hijicos,23,28038.0,"avda miguel hernandez, 000011",11096620.0,2013-08-01,d1350,ae21,11,deportivas
52132,circuito deportivo elemental,131,entrevias,13.0,puente de vallecas,operativo,443212.722,4469309.766,etrs89,40.37243371,-3.66891616,ronda,sur,219,28053.0,"rda sur, 000008",20084211.0,2001-08-13,d1352,ae21,13,deportivas
52139,circuito deportivo elemental,142,horcajo,14.0,moratalaz,operativo,446663.4,4473627.64,etrs89,40.41155987,-3.62863349,calle,fuente carrantona,61,28030.0,"fuente carrantona, 000061",31041857.0,2013-08-01,d1451,ae21,11,deportivas
5218552,circuito deportivo elemental,64,almenara,6.0,tetuan,operativo,440974.38,4480217.33,etrs89,40.47053877,-3.69629293,calle,montoya,57,28029.0,,11033227.0,2019-12-17,d0654,ae21,4,deportivas
5219935,area de juegos/especial,162,piovera,16.0,hortaleza,operativo,446686.97,4478402.96,etrs89,40.45458025,-3.62875627,5219935_TIPO_VIA_desconocido,5219935_NOM_VIA_desconocido,5219935_NUM_VIA_desconocido,28043.0,,,1998-01-01,cd_110001,6,4,deportivas
52211,circuito deportivo elemental,173,butarque,17.0,villaverde,operativo,442819.54,4466123.63,etrs89,40.34370414,-3.67326171,calle,estefanita,11,28021.0,"estefanita, 000074",31035895.0,2004-01-01,d1750,ae21,11,deportivas
52213,circuito deportivo elemental,175,angeles,17.0,villaverde,operativo,440280.15,4467622.8,etrs89,40.35703164,-3.70329952,calle,la tabernera del puerto,25,28041.0,"la tabernera del puerto, 000025",31053320.0,2015-04-05,d1753,ae21,3,deportivas
52215,circuito deportivo elemental,175,angeles,17.0,villaverde,operativo,440607.712,4467971.266,etrs89,40.36019421,-3.69947465,calle,la cancion del olvido,52,28041.0,"la cancion del olvido, 000052",11129069.0,2015-05-04,d1755,ae21,10,deportivas
5799343,circuito deportivo elemental,183,ensanche de vallecas,18.0,villa de vallecas,operativo,446936.66,4469661.57,etrs89,40.3758484,-3.62508251,calle,martin muñoz de las posadas,1a,28031.0,"martin muñoz de las posadas, 000001  a",31030080.0,2020-02-21,d1859,ae21,7,deportivas
6905562,circuito deportivo elemental,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,448363.98,4473628.96,etrs89,40.41167899,-3.60859138,calle,vereda del pinar,1,28032.0,,20047853.0,2020-04-23,d1959,ae21,7,deportivas
7107703,circuito deportivo elemental,102,puerta del angel,10.0,latina,operativo,437504.27,4473016.31,etrs89,40.40541547,-3.73651654,calle,san canuto,16,28011.0,,11062270.0,2020-05-29,d1060,ae21,3,deportivas
7126154,circuito deportivo elemental,192,valdebernardo,19.0,vicalvaro,operativo,447051.449,4472853.546,etrs89,40.40461112,-3.62399573,calle,ladera de los almendros,2,28032.0,,31023316.0,2020-06-30,d1962,ae21,4,deportivas
8799551,circuito deportivo elemental,142,horcajo,14.0,moratalaz,operativo,446358.202,4472834.792,etrs89,40.40439779,-3.63216356,calle,laguna negra,1 a,28030.0,calle cañon del rio lobos,20129775.0,2022-04-05,d1459,ae21,14,deportivas
8799553,circuito deportivo elemental,174,los rosales,17.0,villaverde,operativo,441197.831,4467119.783,etrs89,40.35256537,-3.69244671,plaza,chozas de canales,1,28021.0,av andalucia,11126886.0,2022-04-05,d1766,ae21,11,deportivas
8799600,circuito deportivo elemental,204,arcos,20.0,san blas - canillejas,operativo,447605.053,4475160.579,etrs89,40.42542935,-3.61766192,calle,conserveros,17,28037.0,aparejadores,11135747.0,2022-04-05,d2068,ae21,15,deportivas
8799606,circuito deportivo elemental,97,aravaca,9.0,moncloa - aravaca,operativo,433830.431,4477500.419,etrs89,40.4455258,-3.78027596,avenida,talgo,1,28023.0,carretera de aravaca,20172160.0,2022-03-25,d0960,ae21,6,deportivas
8799632,circuito deportivo elemental,117,abrantes,11.0,carabanchel,operativo,438674.725,4470240.541,etrs89,40.38049707,-3.72245641,calle,via lusitana,3,28025.0,parque emperatriz maria de austria,31035183.0,2006-05-22,d1162,ae21,8,deportivas
8799638,circuito deportivo elemental,166,valdefuentes,16.0,hortaleza,operativo,445270.545,4482139.74,etrs89,40.48815094,-3.64578252,avenida,niceto alcala zamora,3,28050.0,calle alberto de palacios,31011039.0,1998-01-01,d1664,ae21,12,deportivas
8799941,circuito deportivo elemental,183,ensanche de vallecas,18.0,villa de vallecas,operativo,448543.704,4468324.954,etrs89,40.36390797,-3.60604479,calle,jose gutierrez maroto,39,28051.0,cerro milano,31019548.0,2022-03-30,d1865,ae21,11,deportivas
8799950,circuito deportivo elemental,208,el salvador,20.0,san blas - canillejas,operativo,447101.547,4477196.931,etrs89,40.44374215,-3.6237667,plaza,ensidesa,1,28027.0,plaza ensidesa,20158323.0,2030-03-22,d2066,ae21,11,deportivas
8891609,circuito deportivo elemental,117,abrantes,11.0,carabanchel,operativo,438348.806,4469797.06,etrs89,40.37647793,-3.72625278,calle,cazalegas,5 e,28025.0,parque de la emperatriz maria de austria,31003931.0,1998-01-01,d1161,ae21,11,deportivas
8907324,circuito deportivo elemental,104,aluche,10.0,latina,operativo,436435.006,4471852.334,etrs89,40.39484895,-3.74900066,calle,duquesa de parcent,48,28047.0,calle los yebenes,11063785.0,2022-03-30,d1067,ae21,10,deportivas
8909085,circuito deportivo elemental,131,entrevias,13.0,puente de vallecas,operativo,443878.232,4469004.796,etrs89,40.36973143,-3.66105055,avenida,joaquin garrigues walker,3,28053.0,parque garrigues walker,31046275.0,2022-07-22,d1365,ae21,8,deportivas
8909095,circuito deportivo elemental,211,alameda de osuna,21.0,barajas,operativo,450400.465,4478916.754,etrs89,40.45943874,-3.58500293,calle,la rioja,27,28042.0,c/la rioja 27,11139917.0,2022-06-24,d2161,ae21,6,deportivas
8914014,area de juegos/especial,143,marroquina,14.0,moratalaz,operativo,446562.57,4473775.04,etrs89,40.41288127,-3.6298342,avenida,avenida del doctor garcia tapia,125,28030.0,,,1998-01-01,8914014_CODIGO_INTERNO_desconocido,6,2,deportivas
8914016,area de juegos/especial,143,marroquina,14.0,moratalaz,operativo,446563.49,4473810.65,etrs89,40.41320213,-3.62982635,avenida,avenida del doctor garcia tapia,125,28030.0,,,1998-01-01,8914016_CODIGO_INTERNO_desconocido,6,2,deportivas
9046350,circuito deportivo elemental,126,zofio,12.0,usera,operativo,439268.98,4469661.71,etrs89,40.37532619,-3.71540101,calle,ricardo beltran y rozpide,28,28026.0,avena,20001083.0,2022-10-31,d1262,ae21,8,deportivas
9046352,circuito deportivo elemental,126,zofio,12.0,usera,operativo,439313.063,4470663.782,etrs89,40.38435658,-3.71497719,calle,san elias,1,28026.0,san magin,11085146.0,1998-01-01,d1264,ae21,8,deportivas
9049643,circuito deportivo elemental,25,delicias,2.0,arganzuela,operativo,441209.363,4472167.743,etrs89,40.39804102,-3.69277652,calle,tomas breton,47 a,28045.0,alonso martos,20007918.0,2022-08-01,d0255,ae21,7,deportivas
9049653,circuito deportivo elemental,133,palomeras bajas,13.0,puente de vallecas,operativo,443865.105,4470604.736,etrs89,40.38414378,-3.66134608,calle,la diligencia,6,28018.0,cv calle candilejas,31043258.0,2022-11-22,d1368,ae21,14,deportivas
9049658,circuito deportivo elemental,163,canillas,16.0,hortaleza,operativo,445566.971,4479417.659,etrs89,40.46364858,-3.64205141,calle,alcorisa,4,28043.0,"ctra · carretera canillas 98 , ascendiente 1: 163",11116820.0,2022-11-22,d1666,ae21,13,deportivas
9177985,circuito deportivo elemental,117,abrantes,11.0,carabanchel,operativo,438862.257,4470359.936,etrs89,40.38158642,-3.72025876,calle,via lusitana,3,28025.0,parque emperatriz maria de austria,31035183.0,1998-01-01,d1164,ae21,12,deportivas
9180738,circuito deportivo elemental,132,san diego,13.0,puente de vallecas,operativo,443383.311,4471164.249,etrs89,40.38915161,-3.66707163,calle,sierra de alquife,8,28053.0,"de las palomeras,37",11092598.0,2005-01-23,d1370,ae21,8,deportivas
9187084,circuito deportivo elemental,104,aluche,10.0,latina,operativo,435507.06,4471479.611,etrs89,40.39141998,-3.75989621,calle,quero,29,28024.0,parque aluche,11065523.0,2023-02-13,d1070,ae21,9,deportivas
9187543,circuito deportivo elemental,181,casco historico de vallecas,18.0,villa de vallecas,operativo,446909.936,4469571.909,etrs89,40.37503897,-3.62538983,calle,sierra de palomeras,40,28031.0,martin muñoz de las posadas,31008261.0,2023-02-22,d1871,ae21,4,deportivas
9237040,circuito deportivo elemental,115,puerta bonita,11.0,carabanchel,operativo,437591.432,4469708.984,etrs89,40.37562813,-3.73516535,avenida,abrantes,291,28025.0,besolla,31000690.0,2023-03-31,d1165,ae21,9,deportivas
9243145,circuito deportivo elemental,122,orcasur,12.0,usera,operativo,440903.46,4468855.452,etrs89,40.36818047,-3.69607375,calle,alerce,5,28041.0,con pinsapo,20089216.0,2022-08-18,d1266,ae21,10,deportivas
9261936,circuito deportivo elemental,22,acacias,2.0,arganzuela,operativo,439804.417,4473048.973,etrs89,40.4058792,-3.70941425,ronda,toledo,12,28005.0,concejal benito martin lozano,20007348.0,1998-01-01,d0256,ae21,10,deportivas
9269361,circuito deportivo elemental,81,el pardo,8.0,fuencarral - el pardo,operativo,434540.037,4485349.897,etrs89,40.51629189,-3.77271935,avenida,guardia,19,28048.0,parque mar oceana,31022099.0,2023-06-09,d0874,ae21,7,deportivas
9272789,circuito deportivo elemental,124,almendrales,12.0,usera,operativo,440701.974,4470399.585,etrs89,40.38207656,-3.69859045,plaza,campo de criptana,3,28026.0,tomelloso,31012975.0,1998-01-01,d1267,ae21,4,deportivas
9292077,circuito deportivo elemental,27,atocha,2.0,arganzuela,operativo,442351.53,4471898.528,etrs89,40.39569564,-3.67929399,calle,mendez alvaro,77 a,28045.0,pedro bosch,20112157.0,2021-07-23,d0257,ae21,7,deportivas
9294001,circuito deportivo elemental,116,buenavista,11.0,carabanchel,operativo,435518.878,4469646.332,etrs89,40.37490596,-3.75957144,calle,mascaraque,42,28044.0,parque de las cruces,11077854.0,2023-01-08,d1168,ae21,10,deportivas
9295425,circuito deportivo elemental,124,almendrales,12.0,usera,operativo,440390.189,4470230.07,etrs89,40.38052723,-3.70224747,calle,cristo de la victoria,33,28026.0,cv cristo de lepanto,11085828.0,2023-06-23,d1268,ae21,9,deportivas
9396658,circuito deportivo elemental,151,ventas,15.0,ciudad lineal,operativo,444884.159,4475243.982,etrs89,40.42600489,-3.64974271,calle,santa felicidad,20,28017.0,cv c/maria teresa saez de heredia,11103833.0,2023-09-15,d1557,ae21,5,deportivas
